fips,st,county,name,pop,lat,lon,metro,income_family,price_m2,median_price,sales,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4
46135,SD,Yankton County,"Yankton County, SD",23310,43.022,-97.3929,1,105000,1548.2,270216,281,598,744,872,1220,1383
47001,TN,Anderson County,"Anderson County, TN",77335,36.0942,-84.1936,1,101700,2196.3,350001,931,1256,1264,1548,1989,2335
47003,TN,Bedford County,"Bedford County, TN",50535,35.501,-86.4805,1,78500,2251.6,329191,660,811,915,1013,1350,1352
47005,TN,Benton County,"Benton County, TN",15935,36.0649,-88.1022,1,73700,1505.7,209462,163,681,685,899,1216,1480
47007,TN,Bledsoe County,"Bledsoe County, TN",14815,35.5842,-85.2266,1,64700,2021.9,296607,129,681,685,899,1103,1510
47009,TN,Blount County,"Blount County, TN",135950,35.6948,-83.9302,1,101700,2392.5,395465,2059,1256,1264,1548,1989,2335
47011,TN,Bradley County,"Bradley County, TN",108860,35.1524,-84.863,1,84700,2024.5,324456,1597,830,922,1210,1579,1604
47013,TN,Campbell County,"Campbell County, TN",39395,36.4044,-84.1563,1,72700,2045.8,303589,390,728,733,962,1271,1275
47015,TN,Cannon County,"Cannon County, TN",14480,35.8149,-86.0652,1,114800,2460.6,357031,144,1589,1650,1827,2308,2840
47017,TN,Carroll County,"Carroll County, TN",28380,35.9858,-88.4296,1,79000,1346.8,206181,217,719,741,899,1130,1321
47019,TN,Carter County,"Carter County, TN",56315,36.284,-82.1463,1,84800,1864.0,255823,605,890,895,1119,1389,1562
47021,TN,Cheatham County,"Cheatham County, TN",41185,36.2033,-87.0706,1,114800,2407.1,409360,610,1589,1650,1827,2308,2840
47023,TN,Chester County,"Chester County, TN",17390,35.4613,-88.5908,1,87700,1618.0,246447,169,848,942,1236,1667,1674
47025,TN,Claiborne County,"Claiborne County, TN",32090,36.48,-83.6594,1,68600,1835.1,276291,238,719,812,899,1183,1239
47027,TN,Clay County,"Clay County, TN",7590,36.5401,-85.5275,1,66700,2074.6,339290,56,681,685,899,1254,1259
47029,TN,Cocke County,"Cocke County, TN",36185,35.9398,-83.1215,1,58900,2117.2,290302,278,714,719,899,1148,1192
47031,TN,Coffee County,"Coffee County, TN",58080,35.4976,-86.0705,1,76400,2080.9,319764,876,789,794,987,1377,1514
47033,TN,Crockett County,"Crockett County, TN",13955,35.8374,-89.1982,1,79900,1432.4,200437,108,798,836,1073,1304,1622
47035,TN,Cumberland County,"Cumberland County, TN",61550,35.9664,-84.9939,1,75400,2135.9,338720,1013,723,737,903,1265,1504
47037,TN,Davidson County,"Davidson County, TN",709785,36.1978,-86.7894,1,114800,2924.9,476730,10432,1589,1650,1827,2308,2840
47041,TN,DeKalb County,"DeKalb County, TN",20210,35.9746,-85.8367,1,68700,2234.6,322542,346,710,714,937,1129,1573
47039,TN,Decatur County,"Decatur County, TN",11485,35.5361,-88.1084,1,67200,1535.4,227911,107,681,685,899,1254,1259
47043,TN,Dickson County,"Dickson County, TN",54565,36.1488,-87.3548,1,114800,2543.8,358674,757,1589,1650,1827,2308,2840
47045,TN,Dyer County,"Dyer County, TN",36820,36.079,-89.4109,1,72800,1220.7,185491,320,719,738,899,1187,1192
47047,TN,Fayette County,"Fayette County, TN",42230,35.2,-89.4142,1,91100,1956.1,409299,691,1105,1207,1355,1781,2086
47049,TN,Fentress County,"Fentress County, TN",18640,36.4269,-84.9299,1,61700,2072.0,280720,282,681,685,899,1154,1433
47051,TN,Franklin County,"Franklin County, TN",42980,35.1723,-86.107,1,83000,2124.7,336189,659,718,723,948,1244,1511
47053,TN,Gibson County,"Gibson County, TN",50455,35.9968,-88.9358,1,77000,1490.9,217721,586,672,709,904,1267,1517
47055,TN,Giles County,"Giles County, TN",30315,35.1974,-87.0325,1,89200,1923.4,265943,324,739,744,967,1165,1354
47057,TN,Grainger County,"Grainger County, TN",23650,36.2733,-83.5293,1,71600,2127.1,363249,193,681,685,899,1187,1192
47059,TN,Greene County,"Greene County, TN",70400,36.1703,-82.8369,1,78300,1857.6,279716,872,616,809,899,1260,1389
47061,TN,Grundy County,"Grundy County, TN",13550,35.4104,-85.727,1,57000,2068.0,295969,112,719,812,899,1134,1259
47063,TN,Hamblen County,"Hamblen County, TN",64530,36.1991,-83.2824,1,75200,1948.9,309821,755,820,825,1069,1402,1751
47067,TN,Hancock County,"Hancock County, TN",6725,36.5152,-83.263,1,52000,1635.0,206414,50,719,812,899,1083,1246
47069,TN,Hardeman County,"Hardeman County, TN",25520,35.206,-88.9902,1,73300,1377.8,188108,124,681,685,899,1260,1332
47071,TN,Hardin County,"Hardin County, TN",26825,35.1973,-88.1844,1,61100,1694.7,251501,383,681,685,899,1187,1192
47073,TN,Hawkins County,"Hawkins County, TN",57105,36.439,-82.9429,1,79000,1777.3,262391,557,738,824,1043,1343,1538
47075,TN,Haywood County,"Haywood County, TN",17805,35.5759,-89.2884,1,65800,1299.9,188149,108,681,685,899,1199,1429
47077,TN,Henderson County,"Henderson County, TN",27845,35.6557,-88.3884,1,77500,1582.6,227052,183,723,816,903,1145,1197
47079,TN,Henry County,"Henry County, TN",32305,36.323,-88.3009,1,70600,1671.3,250918,284,710,714,937,1129,1292
47081,TN,Hickman County,"Hickman County, TN",24995,35.8024,-87.4679,1,72600,2222.3,314888,212,729,819,911,1199,1470
47083,TN,Houston County,"Houston County, TN",8255,36.2959,-87.7001,1,77400,1969.5,294182,92,719,731,899,1177,1501
47085,TN,Humphreys County,"Humphreys County, TN",19030,36.0541,-87.7795,1,81700,1822.5,275234,200,719,767,899,1197,1259
47087,TN,Jackson County,"Jackson County, TN",11730,36.3576,-85.6733,1,64000,1832.9,248881,115,681,685,899,1159,1259
47089,TN,Jefferson County,"Jefferson County, TN",55015,36.0395,-83.4453,1,75200,2223.5,349669,742,820,825,1069,1402,1751
47091,TN,Johnson County,"Johnson County, TN",17980,36.4725,-81.8352,1,72100,1969.0,283312,176,719,796,899,1197,1259
47093,TN,Knox County,"Knox County, TN",481405,36.0139,-83.9166,1,101700,2333.2,395865,7738,1256,1264,1548,1989,2335
47095,TN,Lake County,"Lake County, TN",6900,36.3212,-89.4817,1,42700,929.3,130539,44,692,696,899,1148,1259
47097,TN,Lauderdale County,"Lauderdale County, TN",25170,35.7879,-89.5811,1,64700,1280.7,160670,175,681,685,899,1193,1436
47099,TN,Lawrence County,"Lawrence County, TN",44375,35.2141,-87.3986,1,73300,1867.1,276702,418,703,708,929,1119,1232
47101,TN,Lewis County,"Lewis County, TN",12635,35.5253,-87.5334,1,76300,2112.6,283399,123,719,758,899,1237,1510
47103,TN,Lincoln County,"Lincoln County, TN",35365,35.1507,-86.584,1,84500,1803.6,265799,417,719,812,899,1254,1305
47105,TN,Loudon County,"Loudon County, TN",55505,35.7503,-84.2757,1,101700,2569.6,530491,1193,1256,1264,1548,1989,2335
47111,TN,Macon County,"Macon County, TN",25365,36.5307,-86.0065,1,77600,2030.0,296942,294,910,945,1046,1315,1605
47113,TN,Madison County,"Madison County, TN",98645,35.6113,-88.8342,1,87700,1614.0,272559,1103,848,942,1236,1667,1674
47117,TN,Marshall County,"Marshall County, TN",34565,35.416,-86.7831,1,95100,2255.8,326111,669,786,791,1038,1366,1376
47119,TN,Maury County,"Maury County, TN",102000,35.6236,-87.0766,1,94200,2327.7,423533,2070,1145,1153,1475,1869,1956
47107,TN,McMinn County,"McMinn County, TN",53530,35.4182,-84.6118,1,77800,1836.5,278626,679,676,835,946,1177,1254
47109,TN,McNairy County,"McNairy County, TN",25895,35.1737,-88.5516,1,69100,1547.5,209946,212,681,685,899,1260,1477
47121,TN,Meigs County,"Meigs County, TN",12840,35.5097,-84.8101,1,78000,2392.1,326267,127,681,685,899,1236,1259
47123,TN,Monroe County,"Monroe County, TN",46490,35.448,-84.2503,1,79800,2232.5,327086,581,661,736,899,1251,1285
47125,TN,Montgomery County,"Montgomery County, TN",222305,36.4851,-87.3825,1,89800,1951.6,329156,4618,916,976,1229,1722,2064
47127,TN,Moore County,"Moore County, TN",6560,35.2852,-86.3548,1,90300,2308.4,408640,91,731,736,920,1183,1288
47129,TN,Morgan County,"Morgan County, TN",21125,36.1198,-84.6491,1,79900,1856.0,249056,105,731,736,965,1275,1279
47131,TN,Obion County,"Obion County, TN",30670,36.3518,-89.1491,1,73200,1274.3,185251,218,736,740,899,1167,1192
47133,TN,Overton County,"Overton County, TN",22575,36.3589,-85.2839,1,74100,2116.4,311278,239,714,719,899,1097,1192
47135,TN,Perry County,"Perry County, TN",8430,35.6428,-87.8775,1,66700,1631.0,240097,51,697,701,907,1093,1229
47137,TN,Pickett County,"Pickett County, TN",5040,36.5465,-85.1393,1,67800,2097.4,281647,55,707,712,934,1125,1308
47139,TN,Polk County,"Polk County, TN",17620,35.1274,-84.5251,1,84700,2173.3,308120,166,830,922,1210,1579,1604
47141,TN,Putnam County,"Putnam County, TN",80155,36.1706,-85.4723,1,86800,2107.8,351710,953,777,810,1027,1403,1615
47143,TN,Rhea County,"Rhea County, TN",33030,35.6425,-84.9083,1,68600,1964.5,316340,333,681,685,899,1187,1192
47145,TN,Roane County,"Roane County, TN",53775,35.8494,-84.522,1,90800,1996.3,354121,806,915,915,1092,1398,1834
47147,TN,Robertson County,"Robertson County, TN",73295,36.5156,-86.8755,1,114800,2314.1,373453,1244,1589,1650,1827,2308,2840
47149,TN,Rutherford County,"Rutherford County, TN",343725,35.8314,-86.4115,1,114800,2330.9,428884,5273,1589,1650,1827,2308,2840
47151,TN,Scott County,"Scott County, TN",21915,36.4366,-84.505,1,57700,1768.7,263368,117,719,741,899,1125,1510
47155,TN,Sevier County,"Sevier County, TN",98455,35.7785,-83.5301,1,80000,3115.7,499316,2308,849,955,1149,1505,1523
47157,TN,Shelby County,"Shelby County, TN",926440,35.1951,-89.8895,1,91100,1572.8,269156,8966,1105,1207,1355,1781,2086
47159,TN,Smith County,"Smith County, TN",20035,36.242,-85.9743,1,85200,2229.1,322982,235,793,798,1047,1383,1388
47161,TN,Stewart County,"Stewart County, TN",13725,36.4864,-87.8398,1,88800,1839.6,271464,115,625,735,911,1277,1523
47163,TN,Sullivan County,"Sullivan County, TN",158720,36.4981,-82.3124,1,79000,1777.8,276782,2405,738,824,1043,1343,1538
47165,TN,Sumner County,"Sumner County, TN",196845,36.4938,-86.4598,1,114800,2402.4,438172,3655,1589,1650,1827,2308,2840
47167,TN,Tipton County,"Tipton County, TN",61115,35.5311,-89.7361,1,91100,1799.9,299342,584,1105,1207,1355,1781,2086
47169,TN,Trousdale County,"Trousdale County, TN",11595,36.3804,-86.1468,1,114800,2434.9,406764,135,1589,1650,1827,2308,2840
47171,TN,Unicoi County,"Unicoi County, TN",17845,36.0794,-82.5055,1,84800,1809.4,257823,159,890,895,1119,1389,1562
47173,TN,Union County,"Union County, TN",19860,36.2958,-83.8527,1,101700,2368.8,322913,190,1256,1264,1548,1989,2335
47175,TN,Van Buren County,"Van Buren County, TN",6180,35.6944,-85.4668,1,74800,2073.3,244124,71,681,685,899,1200,1259
47177,TN,Warren County,"Warren County, TN",41165,35.6823,-85.7783,1,70200,2055.8,279951,536,707,712,934,1125,1238
47179,TN,Washington County,"Washington County, TN",133280,36.2966,-82.4972,1,84800,2033.0,354256,2049,890,895,1119,1389,1562
47181,TN,Wayne County,"Wayne County, TN",16325,35.2374,-87.7853,1,74300,1410.7,227949,84,681,685,899,1083,1192
47183,TN,Weakley County,"Weakley County, TN",32945,36.2897,-88.6979,1,71300,1337.1,200001,273,719,728,899,1083,1510
47185,TN,White County,"White County, TN",27420,35.9453,-85.4556,1,73600,2132.3,302727,388,760,765,1003,1208,1433
47187,TN,Williamson County,"Williamson County, TN",248895,35.8838,-86.8307,1,114800,3432.2,933286,4861,1589,1650,1827,2308,2840
47189,TN,Wilson County,"Wilson County, TN",149095,36.1528,-86.2926,1,114800,2409.3,489102,3179,1589,1650,1827,2308,2840
48001,TX,Anderson County,"Anderson County, TX",58075,31.8363,-95.6452,1,76900,1442.2,227913,326,846,851,1033,1245,1563
48003,TX,Andrews County,"Andrews County, TX",18360,32.3049,-102.6376,1,97300,651.1,98000,1,1087,1252,1386,1670,2073
48005,TX,Angelina County,"Angelina County, TX",86610,31.2846,-94.6385,1,77300,1502.1,258963,241,855,900,1038,1330,1434
48007,TX,Aransas County,"Aransas County, TX",24050,28.2235,-96.8742,1,79100,2582.2,360787,563,969,976,1280,1670,1914
48009,TX,Archer County,"Archer County, TX",8650,33.6152,-98.6877,1,89900,1686.1,292884,82,823,896,1102,1506,1709
48011,TX,Armstrong County,"Armstrong County, TX",1910,34.965,-101.3574,1,99500,1556.4,280469,27,813,952,1158,1592,1848
48013,TX,Atascosa County,"Atascosa County, TX",49405,28.903,-98.5337,1,86900,1569.4,225363,415,879,1068,1182,1482,1567
48015,TX,Austin County,"Austin County, TX",30405,29.9238,-96.2467,1,103000,1923.5,356537,236,802,891,1001,1403,1635
48017,TX,Bailey County,"Bailey County, TX",6900,34.0688,-102.8341,1,90900,1027.8,183232,28,732,752,933,1217,1395
48019,TX,Bandera County,"Bandera County, TX",21180,29.7634,-99.2455,1,98300,2386.2,399149,193,1116,1231,1501,1907,2243
48021,TX,Bastrop County,"Bastrop County, TX",98435,30.0923,-97.3069,1,133800,2051.5,346823,1241,1549,1650,1949,2484,2882
48023,TX,Baylor County,"Baylor County, TX",3475,33.6161,-99.2134,1,73900,1080.4,157086,31,708,713,933,1307,1395
48025,TX,Bee County,"Bee County, TX",30975,28.3615,-97.7061,1,80800,1295.2,164050,126,844,849,1114,1421,1513
48027,TX,Bell County,"Bell County, TX",372820,31.0524,-97.4718,1,88900,1643.9,277091,4951,924,930,1172,1631,1968
48029,TX,Bexar County,"Bexar County, TX",2014060,29.4324,-98.5265,1,98300,1677.6,291126,22124,1116,1231,1501,1907,2243
48031,TX,Blanco County,"Blanco County, TX",11610,30.2764,-98.4042,1,105500,2545.9,444633,106,870,875,1120,1509,1675
48035,TX,Bosque County,"Bosque County, TX",18405,31.9129,-97.6239,1,88600,1754.8,229699,157,707,711,933,1297,1301
48037,TX,Bowie County,"Bowie County, TX",92745,33.4585,-94.5353,1,71500,1341.4,222916,728,848,853,1071,1327,1677
48039,TX,Brazoria County,"Brazoria County, TX",374600,29.1723,-95.4141,1,120100,1733.1,338024,5155,951,1138,1260,1683,2116
48041,TX,Brazos County,"Brazos County, TX",234550,30.6799,-96.3273,1,88500,2064.3,334985,2910,1034,1089,1206,1690,1863
48043,TX,Brewster County,"Brewster County, TX",9455,29.8541,-103.2544,1,79700,1980.6,422714,7,765,804,975,1366,1524
48045,TX,Briscoe County,"Briscoe County, TX",1290,34.53,-101.2086,1,60000,859.6,162944,9,732,752,933,1307,1395
48047,TX,Brooks County,"Brooks County, TX",7060,27.033,-98.2041,1,42700,555.7,76300,6,732,752,933,1307,1395
48049,TX,Brown County,"Brown County, TX",38160,31.7548,-98.9768,1,76700,1459.0,215547,430,690,761,999,1274,1467
48051,TX,Burleson County,"Burleson County, TX",17960,30.4784,-96.638,1,88500,1891.8,271554,161,1034,1089,1206,1690,1863
48053,TX,Burnet County,"Burnet County, TX",49685,30.8071,-98.1813,1,100400,2238.4,370474,800,864,869,1124,1507,1513
48055,TX,Caldwell County,"Caldwell County, TX",46140,29.8326,-97.6243,1,133800,1730.2,260467,494,1549,1650,1949,2484,2882
48057,TX,Calhoun County,"Calhoun County, TX",20125,28.5119,-96.6827,1,91600,1814.6,247343,186,732,843,933,1307,1378
48059,TX,Callahan County,"Callahan County, TX",13870,32.2975,-99.3736,1,87300,1393.2,213536,141,944,950,1207,1571,1899
48061,TX,Cameron County,"Cameron County, TX",421855,26.133,-97.5071,1,66500,1795.4,267762,2841,666,757,948,1264,1310
48063,TX,Camp County,"Camp County, TX",12545,32.9977,-94.9716,1,69700,1649.7,265063,87,727,731,933,1307,1440
48065,TX,Carson County,"Carson County, TX",5800,35.4029,-101.3539,1,99500,1334.1,203884,68,813,952,1158,1592,1848
48067,TX,Cass County,"Cass County, TX",28635,33.0678,-94.3473,1,71200,1120.6,169863,153,707,711,933,1238,1395
48069,TX,Castro County,"Castro County, TX",7380,34.5299,-102.2616,1,70000,1021.4,182889,19,732,750,933,1124,1395
48071,TX,Chambers County,"Chambers County, TX",47035,29.7262,-94.5388,1,101100,1795.1,356723,911,1226,1279,1529,2038,2568
48073,TX,Cherokee County,"Cherokee County, TX",50825,31.8981,-95.1967,1,71400,1671.2,234454,325,677,712,934,1309,1397
48075,TX,Childress County,"Childress County, TX",6780,34.5294,-100.2076,1,73300,1121.0,159902,43,766,828,976,1275,1459
48077,TX,Clay County,"Clay County, TX",10290,33.7886,-98.2022,1,89900,1407.3,224648,100,823,896,1102,1506,1709
48079,TX,Cochran County,"Cochran County, TX",2530,33.6065,-102.8307,1,58200,816.3,130978,5,732,752,933,1124,1395
48081,TX,Coke County,"Coke County, TX",3305,31.8884,-100.5298,1,76900,1226.6,188584,19,707,711,933,1171,1395
48083,TX,Coleman County,"Coleman County, TX",7810,31.7882,-99.4579,1,69500,1024.9,132755,73,771,798,990,1197,1452
48085,TX,Collin County,"Collin County, TX",1079155,33.1916,-96.5725,1,117300,2111.5,452152,17273,1531,1606,1884,2361,3033
48087,TX,Collingsworth County,"Collingsworth County, TX",2865,34.9648,-100.2697,1,69300,843.3,134989,9,732,843,933,1217,1395
48089,TX,Colorado County,"Colorado County, TX",20580,29.6198,-96.521,1,97600,1895.6,310051,109,792,814,1010,1247,1510
48091,TX,Comal County,"Comal County, TX",165200,29.8069,-98.2243,1,98300,2208.4,433529,3254,1116,1231,1501,1907,2243
48093,TX,Comanche County,"Comanche County, TX",13650,31.9324,-98.564,1,88600,1402.9,209748,143,766,786,976,1273,1459
48095,TX,Concho County,"Concho County, TX",3235,31.3325,-99.8622,1,78200,995.0,102420,5,857,880,1092,1316,1633
48097,TX,Cooke County,"Cooke County, TX",41860,33.6029,-97.2883,1,98500,1900.3,325876,422,889,895,1174,1447,1753
48099,TX,Coryell County,"Coryell County, TX",82925,31.3903,-97.7993,1,88900,1538.3,238545,735,924,930,1172,1631,1968
48101,TX,Cottle County,"Cottle County, TX",1645,34.0742,-100.2824,1,70900,510.8,73750,8,766,786,976,1273,1459
48105,TX,Crockett County,"Crockett County, TX",3393,30.7239,-101.3214,1,79400,875.3,178507,13,732,752,933,1217,1395
48107,TX,Crosby County,"Crosby County, TX",5155,33.6145,-101.2999,1,80000,695.1,115688,33,832,1007,1192,1658,1947
48109,TX,Culberson County,"Culberson County, TX",2183,31.444,-104.5092,1,55800,1309.8,330000,1,766,786,976,1273,1459
48111,TX,Dallam County,"Dallam County, TX",7165,36.2777,-102.6028,1,88900,1137.0,159362,8,759,874,968,1356,1448
48113,TX,Dallas County,"Dallas County, TX",2604055,32.7667,-96.7775,1,117300,2144.5,366559,19779,1531,1606,1884,2361,3033
48115,TX,Dawson County,"Dawson County, TX",12340,32.7423,-101.9477,1,73400,1001.9,176565,48,713,718,942,1135,1249
48123,TX,DeWitt County,"DeWitt County, TX",19825,29.1059,-97.2981,1,76900,1163.7,171792,79,825,848,1052,1292,1573
48117,TX,Deaf Smith County,"Deaf Smith County, TX",18585,34.9671,-102.6084,1,60900,1286.0,196025,86,745,760,997,1201,1655
48119,TX,Delta County,"Delta County, TX",5280,33.391,-95.6953,1,91700,1141.8,173033,36,732,786,933,1274,1284
48121,TX,Denton County,"Denton County, TX",914870,33.2045,-97.1173,1,117300,2133.3,437328,14337,1531,1606,1884,2361,3033
48125,TX,Dickens County,"Dickens County, TX",1570,33.6165,-100.7789,1,73700,984.2,95000,2,732,752,933,1254,1395
48127,TX,Dimmit County,"Dimmit County, TX",8670,28.4223,-99.7567,1,38100,1277.3,177000,15,732,843,933,1307,1395
48129,TX,Donley County,"Donley County, TX",3300,34.9656,-100.814,1,84400,943.2,126783,33,707,711,933,1273,1319
48131,TX,Duval County,"Duval County, TX",9960,27.684,-98.5127,1,68200,826.3,144567,15,732,752,933,1307,1395
48133,TX,Eastland County,"Eastland County, TX",17810,32.3352,-98.8384,1,73800,1192.6,186775,160,732,843,933,1307,1567
48135,TX,Ector County,"Ector County, TX",162300,31.869,-102.5428,1,90700,1371.5,220862,17,1286,1295,1669,2011,2359
48137,TX,Edwards County,"Edwards County, TX",1944,29.9564,-100.3434,1,53100,1193.7,176000,5,766,786,976,1273,1459
48141,TX,El Paso County,"El Paso County, TX",863830,31.7965,-106.1831,1,72800,1729.6,271236,8818,821,1020,1192,1647,2002
48139,TX,Ellis County,"Ellis County, TX",195510,32.3544,-96.8002,1,117300,1962.2,413168,3520,1531,1606,1884,2361,3033
48143,TX,Erath County,"Erath County, TX",42790,32.2463,-98.2244,1,92200,2045.6,320380,393,803,809,1061,1487,1782
48145,TX,Falls County,"Falls County, TX",17015,31.2537,-96.9357,1,76500,1128.9,171328,65,640,711,933,1307,1567
48147,TX,Fannin County,"Fannin County, TX",36050,33.5944,-96.102,1,90400,1806.2,279440,370,714,719,943,1321,1584
48149,TX,Fayette County,"Fayette County, TX",24565,29.8497,-96.945,1,102100,1804.7,282822,119,725,772,958,1316,1515
48151,TX,Fisher County,"Fisher County, TX",3680,32.743,-100.4021,1,81900,654.4,97886,18,707,711,933,1180,1395
48153,TX,Floyd County,"Floyd County, TX",5385,34.0724,-101.3032,1,66700,702.4,112463,26,707,711,933,1124,1395
48155,TX,Foard County,"Foard County, TX",1207,33.967,-99.7798,1,53400,275.9,44333,3,714,737,933,1217,1395
48157,TX,Fort Bend County,"Fort Bend County, TX",832605,29.5311,-95.7803,1,101100,1789.5,386597,11932,1226,1279,1529,2038,2568
48159,TX,Franklin County,"Franklin County, TX",10445,33.174,-95.217,1,82300,2506.5,427778,142,797,802,1052,1267,1573
48161,TX,Freestone County,"Freestone County, TX",19600,31.6882,-96.1551,1,87600,1488.9,248755,127,707,711,933,1142,1395
48163,TX,Frio County,"Frio County, TX",18150,28.868,-99.1082,1,69600,1254.4,183863,34,750,844,990,1291,1662
48165,TX,Gaines County,"Gaines County, TX",21525,32.7409,-102.6335,1,99900,1569.4,289288,24,732,808,933,1124,1395
48167,TX,Galveston County,"Galveston County, TX",350800,29.4038,-95.058,1,101100,1852.5,345602,5798,1226,1279,1529,2038,2568
48169,TX,Garza County,"Garza County, TX",5735,33.1796,-101.2984,1,89300,1697.8,329648,23,732,752,933,1307,1478
48171,TX,Gillespie County,"Gillespie County, TX",26955,30.3183,-98.9464,1,101100,2991.8,522305,337,965,971,1274,1688,1905
48175,TX,Goliad County,"Goliad County, TX",7090,28.6633,-97.4026,1,86800,1860.5,332852,27,1092,1099,1392,1678,1846
48177,TX,Gonzales County,"Gonzales County, TX",19735,29.4575,-97.498,1,77100,1621.0,261320,70,644,711,933,1307,1383
48179,TX,Gray County,"Gray County, TX",21270,35.4016,-100.8125,1,72500,1022.4,144592,187,732,737,967,1165,1282
48181,TX,Grayson County,"Grayson County, TX",137010,33.6274,-96.672,1,98300,1837.1,314941,2431,1068,1113,1342,1872,2254
48183,TX,Gregg County,"Gregg County, TX",124245,32.4759,-94.8121,1,85200,1530.3,272011,1178,989,995,1193,1621,1709
48185,TX,Grimes County,"Grimes County, TX",29440,30.5846,-95.9876,1,88300,2012.2,343021,254,764,785,974,1173,1456
48187,TX,Guadalupe County,"Guadalupe County, TX",173830,29.5617,-97.9433,1,98300,1608.0,287666,3923,1116,1231,1501,1907,2243
48189,TX,Hale County,"Hale County, TX",32525,34.0701,-101.8268,1,67100,1053.4,175605,193,640,843,933,1243,1461
48191,TX,Hall County,"Hall County, TX",2845,34.5306,-100.6811,1,58300,737.9,110696,37,707,711,933,1307,1395
48193,TX,Hamilton County,"Hamilton County, TX",8245,31.6873,-98.1055,1,83600,1504.4,207785,67,716,721,946,1189,1415
48195,TX,Hansford County,"Hansford County, TX",5270,36.2777,-101.3547,1,102400,895.8,153216,19,760,765,988,1294,1310
48197,TX,Hardeman County,"Hardeman County, TX",3540,34.2694,-99.7696,1,75000,568.7,94897,16,726,731,933,1259,1395
48199,TX,Hardin County,"Hardin County, TX",56575,30.3153,-94.4236,1,84400,1622.6,267139,558,915,920,1113,1460,1676
48201,TX,Harris County,"Harris County, TX",4726175,29.8505,-95.4485,1,101100,1695.4,319483,46171,1226,1279,1529,2038,2568
48203,TX,Harrison County,"Harrison County, TX",69100,32.533,-94.3093,1,94100,1715.3,287874,534,820,912,1196,1441,1586
48205,TX,Hartley County,"Hartley County, TX",5370,35.8397,-102.6053,1,98500,1250.5,237675,8,859,882,1096,1454,1459
48207,TX,Haskell County,"Haskell County, TX",5410,33.1782,-99.7303,1,76900,959.0,136649,61,732,752,933,1307,1537
48209,TX,Hays County,"Hays County, TX",245350,30.056,-98.0356,1,133800,2051.6,371983,4649,1549,1650,1949,2484,2882
48211,TX,Hemphill County,"Hemphill County, TX",3370,35.8374,-100.2709,1,122700,1471.9,192500,6,750,776,963,1307,1431
48213,TX,Henderson County,"Henderson County, TX",82625,32.1921,-95.8584,1,87100,1843.0,290860,943,736,816,1004,1328,1475
48215,TX,Hidalgo County,"Hidalgo County, TX",873165,26.3926,-98.2433,1,63300,1589.4,251435,4490,793,798,992,1290,1430
48217,TX,Hill County,"Hill County, TX",36140,32.021,-97.1773,1,84800,1702.2,265721,428,649,749,947,1248,1571
48219,TX,Hockley County,"Hockley County, TX",21495,33.6068,-102.3431,1,72900,1163.1,204690,171,811,843,933,1307,1567
48221,TX,Hood County,"Hood County, TX",62460,32.436,-97.8366,1,114000,2020.0,354179,1366,1047,1122,1334,1607,2113
48223,TX,Hopkins County,"Hopkins County, TX",37010,33.1475,-95.5491,1,85300,1678.9,266060,275,716,886,1026,1402,1408
48225,TX,Houston County,"Houston County, TX",22105,31.3374,-95.4259,1,79400,1182.0,194272,74,707,711,933,1149,1237
48227,TX,Howard County,"Howard County, TX",34490,32.3059,-101.4355,1,93100,1215.5,156300,8,873,879,1127,1358,1685
48229,TX,Hudspeth County,"Hudspeth County, TX",3330,31.4974,-105.3851,1,56700,1890.9,215565,7,726,902,1054,1270,1770
48231,TX,Hunt County,"Hunt County, TX",101595,33.1444,-96.0827,1,117300,1677.3,284145,1551,1531,1606,1884,2361,3033
48233,TX,Hutchinson County,"Hutchinson County, TX",20595,35.8399,-101.3547,1,97100,1069.1,163206,222,707,711,933,1307,1567
48235,TX,Irion County,"Irion County, TX",1553,31.3049,-100.9825,1,81800,2181.6,313829,7,863,998,1258,1691,2078
48237,TX,Jack County,"Jack County, TX",8590,33.2354,-98.1724,1,81000,1585.5,289160,52,732,843,933,1307,1395
48239,TX,Jackson County,"Jackson County, TX",15010,28.9641,-96.5749,1,80600,1378.2,204226,95,777,894,990,1206,1480
48241,TX,Jasper County,"Jasper County, TX",33030,30.8375,-94.0202,1,69600,1420.9,213248,145,732,789,933,1155,1237
48243,TX,Jeff Davis County,"Jeff Davis County, TX",2245,30.7392,-104.1302,1,79400,1975.9,382000,2,766,786,976,1273,1459
48245,TX,Jefferson County,"Jefferson County, TX",254940,29.8749,-94.1683,1,84400,1367.3,217124,2067,915,920,1113,1460,1676
48247,TX,Jim Hogg County,"Jim Hogg County, TX",4830,27.0385,-98.7115,1,52000,641.1,88572,16,732,752,933,1148,1395
48249,TX,Jim Wells County,"Jim Wells County, TX",39060,27.7814,-98.087,1,65800,1167.5,182898,98,766,771,933,1307,1567
48251,TX,Johnson County,"Johnson County, TX",182690,32.3798,-97.3648,1,106700,1856.6,337710,2994,1371,1461,1705,2256,2752
48253,TX,Jones County,"Jones County, TX",19760,32.7401,-99.8786,1,87300,1126.4,171406,129,944,950,1207,1571,1899
48255,TX,Karnes County,"Karnes County, TX",14805,28.8884,-97.8802,1,77700,1358.3,204232,45,774,861,1129,1400,1664
